"region","country_iso3","city","year","registrations","exams","units_sold","jr_case1","jr_case2","jr_case3","jr_case4","jr_case5"
11,"ETH","Addis Ababa",2008,1100,441,94600,0,0,0,0,0
11,"ETH","Addis Ababa",2009,920,359,84000,0,0,0,0,0
11,"ETH","Addis Ababa",2010,1025,292,93182,0,0,0,0,0
11,"ETH","Addis Ababa",2011,1050,241,93561,0,0,0,0,0
11,"ETH","Addis Ababa",2012,1088,284,101394,0,0,0,0,0
11,"ETH","Addis Ababa",2013,1040,330,88800,0,0,0,0,0
11,"ETH","Addis Ababa",2014,1100,400,104900,0,0,0,0,0
6,"FIN","Helsinki",1972,NA,NA,100238.25,0,1,0,0,0
6,"FIN","Helsinki",1973,NA,NA,20994.5714285714,0,1,0,0,0
6,"FIN","Helsinki",1974,NA,NA,99538.6666666667,0,1,0,0,0
6,"FIN","Helsinki",1975,NA,NA,97885.2459016393,0,1,0,0,0
6,"FIN","Helsinki",1976,NA,NA,41378.6739130435,0,1,0,0,0
6,"FIN","Helsinki",1977,NA,NA,23010,0,1,0,0,0
6,"FIN","Helsinki",1978,NA,NA,18683.0769230769,0,0,0,0,0
6,"FIN","Helsinki",1979,NA,NA,18666.2,0,0,0,0,0
6,"FIN","Helsinki",1980,NA,NA,19809,0,0,0,0,0
6,"FIN","Helsinki",1981,NA,NA,24948.5454545455,0,0,0,0,0
6,"FIN","Helsinki",1982,NA,NA,22020.8421052632,0,0,0,0,0
6,"FIN","Helsinki",1983,NA,NA,22173.4736842105,0,0,0,0,0
6,"FIN","Helsinki",1984,NA,NA,22266.7619047619,0,0,0,0,0
6,"FIN","Helsinki",1985,NA,NA,20857.2631578947,0,0,0,0,0
6,"FIN","Helsinki",1986,NA,126,22071.2631578947,0,0,0,0,0
6,"FIN","Helsinki",1987,NA,143,21997.6842105263,0,0,0,0,0
6,"FIN","Helsinki",1988,NA,145,21988.9090909091,0,0,0,0,0
6,"FIN","Helsinki",1989,NA,145,21840,0,0,0,0,0
6,"FIN","Helsinki",1990,56,208,NA,0,0,0,0,0
6,"FIN","Helsinki",1991,678,203,NA,0,0,0,0,0
6,"FIN","Helsinki",1992,544,319,NA,0,0,0,0,0
6,"FIN","Helsinki",1993,484,239,NA,0,0,0,0,0
6,"FIN","Helsinki",1994,472,105,NA,0,0,0,0,0
6,"FIN","Helsinki",1995,448,58,NA,0,0,0,0,0
6,"FIN","Helsinki",1996,480,64,NA,0,0,0,0,0
6,"FIN","Helsinki",1997,406,45,15168.16,0,0,0,0,0
6,"FIN","Helsinki",1998,320,35,13384.347826087,0,0,0,0,0
6,"FIN","Helsinki",1999,278,60,9282.11111111111,0,0,0,0,0
6,"FIN","Helsinki",2000,323,39,11403.0535714286,0,0,0,0,0
6,"FIN","Helsinki",2001,419,35,14689.6470588235,0,0,0,0,0
6,"FIN","Helsinki",2002,330,33,10218.2142857143,0,0,0,0,0
6,"FIN","Helsinki",2003,342,18,10318.0754716981,0,0,0,0,0
6,"FIN","Helsinki",2004,334,58,9070.73684210526,0,0,0,0,0
6,"FIN","Helsinki",2005,362,52,8356.16666666667,0,0,0,0,0
6,"FIN","Helsinki",2006,336,51,8559,0,0,0,0,0
6,"FIN","Helsinki",2007,400,55,8961.90476190476,0,0,0,0,0
6,"FIN","Helsinki",2008,267,40,1606.94444444444,0,0,0,0,0
6,"FIN","Helsinki",2009,186,37,4755,0,0,0,0,0
6,"FIN","Helsinki",2010,199,38,5224,0,0,0,0,0
6,"FIN","Helsinki",2011,240,1,7123,0,0,0,0,0
6,"FIN","Helsinki",2012,287,79,7417,0,0,0,0,0
6,"FIN","Helsinki",2013,240,120,7100,0,0,0,0,0
6,"FIN","Helsinki",2014,300,100,7800,0,0,0,0,0
6,"FIN","Jyväskylä",1972,NA,NA,18906.3037974684,0,0,0,0,0
6,"FIN","Jyväskylä",1973,NA,NA,4983.3,0,0,0,0,0
6,"FIN","Jyväskylä",1974,NA,NA,7403,0,0,0,0,0
6,"FIN","Jyväskylä",1975,NA,NA,5950.73684210526,0,0,0,0,0
6,"FIN","Tampere",1972,NA,NA,22625.6666666667,1,0,0,0,0
6,"FIN","Tampere",1973,NA,NA,18448.25,1,0,0,0,0
6,"FIN","Tampere",1974,NA,NA,10777.3333333333,1,0,0,0,0
6,"FIN","Tampere",1975,NA,NA,10848.7083333333,0,0,0,0,0
6,"FIN","Tampere",1976,NA,NA,10032.6923076923,0,0,0,0,0
6,"FIN","Tampere",1977,NA,NA,8630.86956521739,0,0,0,0,0
6,"FIN","Tampere",1978,NA,NA,10557.25,0,0,0,0,0
6,"FIN","Tampere",1979,NA,NA,14719.5384615385,0,0,0,0,0
6,"FIN","Tampere",1980,NA,NA,14351.652173913,0,0,0,0,0
6,"FIN","Tampere",1981,NA,NA,9009,0,0,0,0,0
6,"FIN","Tampere",1982,NA,NA,10266,0,0,0,0,0
6,"FIN","Tampere",1983,NA,NA,10493.875,0,0,0,0,0
6,"FIN","Tampere",1984,NA,NA,8572.28571428571,0,0,0,0,0
6,"FIN","Tampere",1985,NA,NA,8235,0,0,0,0,0
6,"FIN","Tampere",1986,NA,54,7690.42105263158,0,0,0,0,0
6,"FIN","Tampere",1987,NA,56,9583.95,0,0,0,0,0
6,"FIN","Tampere",1988,NA,54,9668.08333333333,0,0,0,0,0
6,"FIN","Tampere",1989,NA,38,11118.5454545455,0,0,0,0,0
6,"FIN","Tampere",1990,388,52,NA,0,0,0,0,0
6,"FIN","Tampere",1991,460,38,NA,0,0,0,0,0
6,"FIN","Tampere",1992,482,59,NA,0,0,0,0,0
6,"FIN","Tampere",1993,618,37,NA,0,0,0,0,0
6,"FIN","Tampere",1994,406,24,NA,0,0,0,0,0
6,"FIN","Tampere",1995,316,26,NA,0,0,0,0,0
6,"FIN","Tampere",1996,196,18,NA,0,0,0,0,0
6,"FIN","Tampere",1997,250,NA,5117.64705882353,0,0,0,0,0
6,"FIN","Tampere",1998,89,NA,1684.15384615385,0,0,0,0,0
6,"FIN","Turku",1978,NA,NA,3900,0,0,0,0,0
6,"FIN","Turku",1979,NA,NA,3175.27272727273,0,0,0,0,0
6,"FIN","Turku",1980,NA,NA,4004,0,0,0,0,0
6,"FIN","Turku",1981,NA,NA,4964,0,0,0,0,0
6,"FIN","Turku",1982,NA,NA,3696,0,0,0,0,0
6,"FIN","Turku",1983,NA,NA,3456,0,0,0,0,0
6,"FIN","Turku",1984,NA,NA,3733.8,0,0,0,0,0
6,"FIN","Turku",1985,NA,NA,4377.6,0,0,0,0,0
6,"FIN","Turku",1986,NA,24,3960,0,0,0,0,0
6,"FIN","Turku",1987,NA,16,4464,0,0,0,0,0
6,"FIN","Turku",1988,NA,42,3240,0,0,0,0,0
6,"FIN","Turku",1989,NA,23,4608,0,0,0,0,0
6,"FIN","Turku",1990,130,16,NA,0,0,0,0,0
6,"FIN","Turku",1991,168,43,NA,0,0,0,0,0
6,"FIN","Turku",1992,170,50,NA,0,0,0,0,0
6,"FIN","Turku",1993,162,38,NA,0,0,0,0,0
6,"FIN","Turku",1994,170,14,NA,0,0,0,0,0
6,"FIN","Turku",1995,138,47,NA,0,0,0,0,0
12,"FRA","Bordeaux",1972,NA,NA,8477.85714285714,0,0,0,0,0
12,"FRA","Bordeaux",1973,NA,NA,22512,0,0,0,0,0
12,"FRA","Bordeaux",1974,NA,NA,24281.2307692308,0,0,0,0,0
12,"FRA","Bordeaux",1975,NA,NA,25723.0769230769,0,0,0,0,0
12,"FRA","Bordeaux",1976,NA,NA,23234.2857142857,0,0,0,0,0
12,"FRA","Bordeaux",1977,NA,NA,23234.2857142857,0,0,0,0,0
12,"FRA","Bordeaux",1978,NA,NA,29982,0,0,0,0,0
12,"FRA","Bordeaux",1979,NA,NA,34572,0,0,0,0,0
12,"FRA","Bordeaux",1980,NA,NA,44214.8571428571,0,0,0,0,0
12,"FRA","Bordeaux",1981,NA,NA,39011.84,0,0,0,0,0
12,"FRA","Bordeaux",1982,NA,NA,40555.6666666667,0,0,0,0,0
12,"FRA","Bordeaux",1983,NA,NA,57040.6571428571,0,0,0,0,0
12,"FRA","Bordeaux",1984,NA,NA,48694.4864864865,0,0,0,0,0
12,"FRA","Bordeaux",1985,NA,NA,46791.4324324324,0,0,0,0,0
12,"FRA","Bordeaux",1986,NA,31,44621.6666666667,0,0,0,0,0
12,"FRA","Bordeaux",1987,NA,39,34894.7058823529,0,0,0,0,0
12,"FRA","Bordeaux",1988,NA,58,36410.2941176471,0,0,0,0,0
12,"FRA","Bordeaux",1989,NA,55,41958,0,0,0,0,0
12,"FRA","Bordeaux",1990,1064,64,NA,0,0,0,0,0
12,"FRA","Bordeaux",1991,1128,98,NA,0,0,0,0,0
12,"FRA","Bordeaux",1992,764,79,NA,0,0,0,0,0
12,"FRA","Bordeaux",1993,708,106,NA,0,0,0,0,0
12,"FRA","Bordeaux",1994,572,71,NA,0,0,0,0,0
12,"FRA","Bordeaux",1995,548,75,NA,0,0,0,0,0
12,"FRA","Bordeaux",1996,540,68,NA,0,0,0,0,0
12,"FRA","Bordeaux",1997,694,70,25212.2894736842,0,0,0,0,0
12,"FRA","Bordeaux",1998,682,76,24110.7058823529,0,0,0,0,0
12,"FRA","Bordeaux",1999,564,78,22481.04,0,0,0,0,0
12,"FRA","Bordeaux",2000,558,66,21171.1764705882,0,0,0,0,0
12,"FRA","Bordeaux",2001,522,72,18493.7142857143,0,0,0,0,0
12,"FRA","Bordeaux",2002,431,85,15917.6136363636,0,0,0,0,0
12,"FRA","Bordeaux",2003,683,87,19967.7058823529,0,0,0,0,0
12,"FRA","Bordeaux",2004,524,87,15028.9275362319,0,0,0,0,0
12,"FRA","Bordeaux",2005,506,127,13870.3529411765,0,0,0,0,0
12,"FRA","Lille",1972,NA,NA,133218,1,0,0,0,0
12,"FRA","Lille",1973,NA,NA,112461.388888889,1,0,0,0,0
12,"FRA","Lille",1974,NA,NA,87136.7142857143,1,0,0,0,0
12,"FRA","Lille",1975,NA,NA,90344.1791044776,1,0,0,0,0
12,"FRA","Lille",1976,NA,NA,88000,1,0,0,0,0
12,"FRA","Lille",1977,NA,NA,85073.6271186441,1,0,0,0,0
12,"FRA","Lille",1978,NA,NA,81340.2666666667,1,0,0,0,0
12,"FRA","Lille",1979,NA,NA,77769.2631578947,1,0,0,0,0
12,"FRA","Lille",1980,NA,NA,78043.4482758621,1,0,0,0,0
12,"FRA","Lille",1981,NA,NA,92990.6666666667,1,0,0,0,0
12,"FRA","Lille",1982,NA,NA,72961.2631578947,1,0,0,0,0
12,"FRA","Lille",1983,NA,NA,68794.88,1,0,0,0,0
12,"FRA","Lille",1984,NA,NA,75589.7358490566,1,0,0,0,0
12,"FRA","Lille",1985,NA,NA,66515.3617021277,0,0,0,0,0
12,"FRA","Lille",1986,NA,196,58692.2,0,0,0,0,0
12,"FRA","Lille",1987,NA,170,60725.2941176471,0,0,0,0,0
12,"FRA","Lille",1988,NA,282,69273.5294117647,0,0,0,0,0
12,"FRA","Lille",1989,NA,224,66406.375,0,0,0,0,0
12,"FRA","Lille",1990,1210,231,NA,0,0,0,0,0
12,"FRA","Lille",1991,1202,326,NA,0,0,0,0,0
12,"FRA","Lille",1992,1160,385,NA,0,0,0,0,0
12,"FRA","Lille",1993,1164,386,NA,0,0,0,0,0
12,"FRA","Lille",1994,1028,286,NA,0,0,0,0,0
12,"FRA","Lille",1995,830,370,NA,0,0,0,0,0
12,"FRA","Lille",1996,638,383,NA,0,0,0,0,0
12,"FRA","Lille",1997,910,480,36534.8148148148,0,0,0,0,0
12,"FRA","Lille",1998,832,455,31782.4,0,0,0,0,0
12,"FRA","Lille",1999,882,428,31198.5882352941,0,0,0,0,0
12,"FRA","Lille",2000,678,455,25228.7368421053,0,0,0,0,0
12,"FRA","Lille",2001,420,NA,19176.8181818182,0,0,0,0,0
12,"FRA","Lyon",1972,NA,NA,79092.5384615385,1,0,0,0,0
12,"FRA","Lyon",1973,NA,NA,106717.578947368,0,0,0,0,0
12,"FRA","Lyon",1974,NA,NA,56240.9189189189,0,0,0,0,0
12,"FRA","Lyon",1975,NA,NA,60056.6666666667,0,0,0,0,0
12,"FRA","Lyon",1976,NA,NA,57268.6764705882,0,0,0,0,0
12,"FRA","Lyon",1977,NA,NA,56697.1428571429,0,0,0,0,0
12,"FRA","Lyon",1978,NA,NA,50790.1935483871,0,0,0,0,0
12,"FRA","Lyon",1979,NA,NA,47545.6,0,0,0,0,0
12,"FRA","Lyon",1980,NA,NA,53273.1428571429,0,0,0,0,0
12,"FRA","Lyon",1981,NA,NA,53200,0,0,0,0,0
12,"FRA","Lyon",1982,NA,NA,49284.9230769231,0,0,0,0,0
12,"FRA","Lyon",1983,NA,NA,49092.8571428571,0,0,0,0,0
12,"FRA","Lyon",1984,NA,NA,52867.8787878788,0,0,0,0,0
12,"FRA","Lyon",1985,NA,NA,48731.4871794872,0,0,0,0,0
12,"FRA","Lyon",1986,NA,258,44956.0975609756,0,0,0,0,0
12,"FRA","Lyon",1987,NA,260,47861.1,0,0,0,0,0
12,"FRA","Lyon",1988,NA,272,58985.3333333333,0,0,0,0,0
12,"FRA","Lyon",1989,NA,259,61900.8372093023,0,0,0,0,0
12,"FRA","Lyon",1990,1342,206,NA,0,0,0,0,0
12,"FRA","Lyon",1991,1448,238,NA,0,0,0,0,0
12,"FRA","Lyon",1992,1424,259,NA,0,0,0,0,0
12,"FRA","Lyon",1993,1586,323,NA,0,0,0,0,0
12,"FRA","Lyon",1994,1194,245,NA,0,0,0,0,0
12,"FRA","Lyon",1995,1058,161,NA,0,0,0,0,0
12,"FRA","Lyon",1996,864,197,NA,0,0,0,0,0
12,"FRA","Lyon",1997,944,193,42239.3725490196,0,0,0,0,0
12,"FRA","Lyon",1998,1088,225,40542.3157894737,0,0,0,0,0
12,"FRA","Lyon",1999,1282,305,54032.5294117647,0,0,0,0,0
12,"FRA","Lyon",2000,955,292,33813.4745762712,0,0,0,0,0
12,"FRA","Lyon",2001,853,235,28667.1775700935,0,0,0,0,0
12,"FRA","Lyon",2002,714,161,22097.5714285714,0,0,0,0,0
12,"FRA","Lyon",2003,618,179,17914.4634146341,0,0,0,0,0
12,"FRA","Lyon",2004,533,174,18792.5483870968,0,0,0,0,0
12,"FRA","Lyon",2005,544,157,17066.8474576271,0,0,0,0,0
12,"FRA","Lyon",2006,598,176,19156,0,0,0,0,0
12,"FRA","Lyon",2007,571,180,18670.7936507937,0,0,0,0,0
12,"FRA","Lyon",2008,560,100,17393.4328358209,0,0,0,0,0
12,"FRA","Lyon",2009,564,186,17239,0,0,0,0,0
12,"FRA","Lyon",2010,615,217,18415,0,0,0,0,0
12,"FRA","Lyon",2011,642,292,17197,0,0,0,0,0
12,"FRA","Lyon",2012,694,251,18578,0,0,0,0,0
12,"FRA","Lyon",2013,750,310,22900,0,0,0,0,0
12,"FRA","Lyon",2014,700,500,21600,0,0,0,0,0
12,"FRA","Marseille",1972,NA,NA,69750.125,0,0,0,0,0
12,"FRA","Marseille",1973,NA,NA,54044.064516129,0,0,0,0,0
12,"FRA","Marseille",1974,NA,NA,44160.7692307692,0,0,0,0,0
12,"FRA","Marseille",1975,NA,NA,39761.0714285714,0,0,0,0,0
12,"FRA","Marseille",1976,NA,NA,37324.4444444444,0,0,0,0,0
12,"FRA","Marseille",1977,NA,NA,36796.16,0,0,0,0,0
12,"FRA","Marseille",1978,NA,NA,41242.8461538461,0,0,0,0,0
12,"FRA","Marseille",1979,NA,NA,48463.7142857143,0,0,0,0,0
12,"FRA","Marseille",1980,NA,NA,54028.4848484848,0,0,0,0,0
12,"FRA","Marseille",1981,NA,NA,60463.3333333333,0,0,0,0,0
12,"FRA","Marseille",1982,NA,NA,51271.4285714286,0,0,0,0,0
12,"FRA","Marseille",1983,NA,NA,50314.8571428571,0,0,0,0,0
12,"FRA","Marseille",1984,NA,NA,51378.5,0,0,0,0,0
12,"FRA","Marseille",1985,NA,NA,51586.3333333333,0,0,0,0,0
12,"FRA","Marseille",1986,NA,52,45215.6052631579,0,0,0,0,0
12,"FRA","Marseille",1987,NA,33,45558.85,0,0,0,0,0
12,"FRA","Marseille",1988,NA,66,51803.6363636364,0,0,0,0,0
12,"FRA","Marseille",1989,NA,35,49703.85,0,0,0,0,0
12,"FRA","Marseille",1990,1072,59,NA,0,0,0,0,0
12,"FRA","Marseille",1991,912,32,NA,0,0,0,0,0
12,"FRA","Marseille",1992,818,52,NA,0,0,0,0,0
12,"FRA","Marseille",1993,770,51,NA,0,0,0,0,0
12,"FRA","Marseille",1994,746,32,NA,0,0,0,0,0
12,"FRA","Marseille",1995,696,46,NA,0,0,0,0,0
12,"FRA","Marseille",1996,536,50,NA,0,0,0,0,0
12,"FRA","Marseille",1997,588,40,26798.5454545455,0,0,0,0,0
12,"FRA","Marseille",1998,245,NA,10450.78125,0,0,0,0,0
12,"FRA","Nancy",1972,NA,NA,68033.3333333333,0,0,0,0,0
12,"FRA","Nancy",1973,NA,NA,72037.2,0,0,0,0,0
12,"FRA","Nancy",1974,NA,NA,66462.8461538462,0,0,0,0,0
12,"FRA","Nancy",1975,NA,NA,59171.0294117647,0,0,0,0,0
12,"FRA","Nancy",1976,NA,NA,46782.6388888889,0,0,0,0,0
12,"FRA","Nancy",1977,NA,NA,48026.5945945946,0,0,0,0,0
12,"FRA","Nancy",1978,NA,NA,46278.5151515152,0,0,0,0,0
12,"FRA","Nancy",1979,NA,NA,46525.8333333333,0,0,0,0,0
12,"FRA","Nancy",1980,NA,NA,43093.3333333333,0,0,0,0,0
12,"FRA","Nancy",1981,NA,NA,40381.3548387097,0,0,0,0,0
12,"FRA","Nancy",1982,NA,NA,36435.7333333333,0,0,0,0,0
12,"FRA","Nancy",1983,NA,NA,42498.4375,0,0,0,0,0
12,"FRA","Nancy",1984,NA,NA,41184.1714285714,0,0,0,0,0
12,"FRA","Nancy",1985,NA,NA,45233.1428571429,0,0,0,0,0
12,"FRA","Nancy",1986,NA,131,45846,1,0,0,0,0
12,"FRA","Nancy",1987,NA,134,42852.6,1,0,0,0,0
12,"FRA","Nancy",1988,NA,290,48866.9090909091,1,0,0,0,0
12,"FRA","Nancy",1989,NA,260,54695.25,1,0,0,0,0
12,"FRA","Nancy",1990,1398,258,NA,1,0,0,0,0
12,"FRA","Nancy",1991,1232,6,NA,1,0,0,0,0
12,"FRA","Nancy",1992,1038,113,NA,1,0,0,0,0
12,"FRA","Nancy",1993,1012,146,NA,1,0,0,0,0
12,"FRA","Nancy",1994,64,121,NA,1,0,0,0,0
12,"FRA","Nancy",1995,777,116,NA,1,0,0,0,0
12,"FRA","Nancy",1996,516,583,NA,1,0,0,0,0
12,"FRA","Nancy",1997,758,139,24425.1964285714,1,0,0,0,0
12,"FRA","Nancy",1998,792,96,26210.25,1,0,0,0,0
12,"FRA","Nancy",1999,934,114,30254.2745098039,1,0,0,0,0
12,"FRA","Nancy",2000,842,95,23566.9462365591,1,0,0,0,0
12,"FRA","Nancy",2001,757,446,21379.010989011,1,0,0,0,0
12,"FRA","Nancy",2002,753,587,20131.4096385542,1,0,0,0,0
12,"FRA","Nancy",2003,599,597,15332.7361111111,1,0,0,0,0
12,"FRA","Nancy",2004,452,578,13718.8108108108,1,0,0,0,0
12,"FRA","Nancy",2005,639,578,16639.56,1,0,0,0,0
12,"FRA","Nancy",2006,504,418,17299,1,0,0,0,0
12,"FRA","Nancy",2007,425,862,13397.3076923077,0,0,0,0,0
12,"FRA","Nancy",2008,429,509,12454.619047619,0,0,0,0,0
12,"FRA","Nancy",2009,503,1370,11658,0,0,0,0,0
12,"FRA","Nancy",2010,466,1998,12379,0,0,0,0,0
12,"FRA","Nancy",2011,657,493,12915,0,0,0,0,0
12,"FRA","Nancy",2012,488,55,12575,0,0,0,0,0
12,"FRA","Nancy",2013,440,30,10600,0,0,0,0,0
12,"FRA","Nancy",2014,400,100,14400,0,0,0,0,0
12,"FRA","Paris",1972,NA,NA,367775.961538462,1,0,0,0,0
12,"FRA","Paris",1973,NA,NA,347341.047619048,0,0,0,0,0
12,"FRA","Paris",1974,NA,NA,308838.015037594,0,0,0,0,0
12,"FRA","Paris",1975,NA,NA,273576.585365854,0,0,0,0,0
12,"FRA","Paris",1976,NA,NA,130082.75,0,0,0,0,0
12,"FRA","Paris",1977,NA,NA,255877.46875,0,0,0,0,0
12,"FRA","Paris",1978,NA,NA,261084.444444444,0,0,0,0,0
12,"FRA","Paris",1979,NA,NA,246980.571428571,0,0,0,0,0
12,"FRA","Paris",1980,NA,NA,226592.744186047,0,0,0,0,0
12,"FRA","Paris",1981,NA,NA,250801.98540146,0,0,0,0,0
12,"FRA","Paris",1982,NA,NA,248994.914285714,0,0,0,0,0
12,"FRA","Paris",1983,NA,NA,216394.315068493,0,0,0,0,0
12,"FRA","Paris",1984,NA,NA,222378.96,0,0,0,0,0
12,"FRA","Paris",1985,NA,NA,231824.594594595,0,0,0,0,0
12,"FRA","Paris",1986,NA,183,215055.258992806,0,0,0,0,0
12,"FRA","Paris",1987,NA,389,212850.55,0,0,0,0,0
12,"FRA","Paris",1988,NA,274,225042.482758621,0,0,0,0,0
12,"FRA","Paris",1989,NA,211,242903.621621622,0,0,0,0,0
12,"FRA","Paris",1990,4292,362,NA,0,0,0,0,0
12,"FRA","Paris",1991,4284,429,NA,0,0,0,0,0
12,"FRA","Paris",1992,3648,435,NA,0,0,0,0,0
12,"FRA","Paris",1993,3668,514,NA,0,0,0,0,0
12,"FRA","Paris",1994,3246,406,NA,0,0,0,0,0
12,"FRA","Paris",1995,2734,574,NA,0,0,0,0,0
12,"FRA","Paris",1996,2668,509,NA,0,0,0,0,0
12,"FRA","Paris",1997,2994,532,147351.764705882,0,0,0,0,0
12,"FRA","Paris",1998,3132,736,139365.051428571,0,0,0,0,0
12,"FRA","Paris",1999,2954,635,127633.775147929,0,0,0,0,0
12,"FRA","Paris",2000,2751,1045,112439.982195846,0,0,0,0,0
12,"FRA","Paris",2001,2757,584,111226.680722892,0,0,0,0,0
12,"FRA","Paris",2002,2939,851,118047.255263158,0,0,0,0,0
12,"FRA","Paris",2003,2741,784,107569.758308157,0,0,0,0,0
12,"FRA","Paris",2004,2620,800,100171.333333333,0,0,0,0,0
12,"FRA","Paris",2005,2689,934,104974.1179941,0,0,0,0,0
12,"FRA","Paris",2006,2660,1182,99869,0,0,0,0,0
12,"FRA","Paris",2007,2712,1254,95700.8329048843,0,0,0,0,0
12,"FRA","Paris",2008,2826,947,99177.7263157895,0,0,0,0,0
12,"FRA","Paris",2009,2763,2900,99722,0,0,0,0,0
12,"FRA","Paris",2010,2799,911,105988,0,0,0,0,0
12,"FRA","Paris",2011,2958,788,104037,0,0,0,0,0
12,"FRA","Paris",2012,3082,813,100860,0,0,0,0,0
12,"FRA","Paris",2013,3100,910,106200,0,0,0,0,0
12,"FRA","Paris",2014,3000,1800,126300,0,0,0,0,0
12,"FRA","Toulouse",1972,NA,NA,46846.5454545455,0,0,0,0,0
12,"FRA","Toulouse",1973,NA,NA,45158.5714285714,0,0,0,0,0
12,"FRA","Toulouse",1974,NA,NA,44243.1538461538,0,0,0,0,0
12,"FRA","Toulouse",1975,NA,NA,38644.6666666667,0,0,0,0,0
12,"FRA","Toulouse",1976,NA,NA,29213.2727272727,0,0,0,0,0
12,"FRA","Toulouse",1977,NA,NA,31145.4782608696,0,0,0,0,0
12,"FRA","Toulouse",1978,NA,NA,38677.9090909091,0,0,0,0,0
12,"FRA","Toulouse",1979,NA,NA,52116.8888888889,0,0,0,0,0
12,"FRA","Toulouse",1980,NA,NA,55196.8235294118,0,0,0,0,0
12,"FRA","Toulouse",1981,NA,NA,59488.4545454546,0,0,0,0,0
12,"FRA","Toulouse",1982,NA,NA,47321.5483870968,0,0,0,0,0
12,"FRA","Toulouse",1983,NA,NA,43342.2857142857,0,0,0,0,0
12,"FRA","Toulouse",1984,NA,NA,46425,0,0,0,0,0
12,"FRA","Toulouse",1985,NA,NA,42253,0,0,0,0,0
12,"FRA","Toulouse",1986,NA,85,40143.7666666667,0,0,0,0,0
12,"FRA","Toulouse",1987,NA,131,35566.3448275862,0,0,0,0,0
12,"FRA","Toulouse",1988,NA,125,38136.9375,0,0,0,0,0
12,"FRA","Toulouse",1989,NA,133,42275.6129032258,0,0,0,0,0
12,"FRA","Toulouse",1990,934,128,NA,0,0,0,0,0
12,"FRA","Toulouse",1991,900,125,NA,0,0,0,0,0
12,"FRA","Toulouse",1992,848,99,NA,0,0,0,0,0
12,"FRA","Toulouse",1993,838,132,NA,0,0,0,0,0
12,"FRA","Toulouse",1994,724,131,NA,0,0,0,0,0
12,"FRA","Toulouse",1995,656,79,NA,0,0,0,0,0
12,"FRA","Toulouse",1996,568,59,NA,0,0,0,0,0
12,"FRA","Toulouse",1997,636,71,23879.8125,0,0,0,0,0
12,"FRA","Toulouse",1998,604,64,23316.1764705882,0,0,0,0,0
12,"FRA","Toulouse",1999,682,71,24307.1794871795,0,0,0,0,0
12,"FRA","Toulouse",2000,355,25,11297.875,0,0,0,0,0
12,"FRA","Toulouse",2001,601,52,21534.1355932203,0,0,0,0,0
12,"FRA","Toulouse",2002,475,68,16090.625,0,0,0,0,0
12,"FRA","Toulouse",2003,459,91,16274.5434782609,0,0,0,0,0
12,"FRA","Toulouse",2004,441,58,15997.9787234043,0,0,0,0,0
12,"FRA","Toulouse",2005,526,75,16832,0,0,0,0,0
12,"FRA","Toulouse",2006,460,91,15171,0,0,0,0,0
12,"FRA","Toulouse",2007,378,78,13495.4042553191,0,0,0,0,0
12,"FRA","Toulouse",2008,399,117,13358.8269230769,0,0,0,0,0
12,"FRA","Toulouse",2009,328,86,12515,0,0,0,0,0
12,"FRA","Toulouse",2010,354,80,11085,0,0,0,0,0
12,"FRA","Toulouse",2011,329,60,14034,0,0,0,0,0
12,"FRA","Toulouse",2012,396,70,12778,0,0,0,0,0
12,"FRA","Toulouse",2013,390,70,14300,0,0,0,0,0
12,"FRA","Toulouse",2014,400,60,18500,0,0,0,0,0
6,"GBR","Glasgow",1972,NA,NA,48780.5161290323,0,0,0,0,0
6,"GBR","Glasgow",1974,NA,NA,53345.2307692308,0,0,0,0,0
6,"GBR","Glasgow",1975,NA,NA,32302,0,0,0,0,0
6,"GBR","Glasgow",1976,NA,NA,41817.1851851852,0,0,0,0,0
6,"GBR","Glasgow",1977,NA,NA,45330.8148148148,0,0,0,0,0
6,"GBR","Glasgow",1978,NA,NA,44064.5161290323,0,0,0,0,0
6,"GBR","Glasgow",1979,NA,NA,43926.1538461539,0,0,0,0,0
6,"GBR","Glasgow",1980,NA,NA,49188.1,0,0,0,0,0
6,"GBR","Glasgow",1981,NA,NA,47616.8,0,0,0,0,0
6,"GBR","Glasgow",1982,NA,NA,50086.8181818182,0,0,0,0,0
6,"GBR","Glasgow",1983,NA,NA,47571.7441860465,0,0,0,0,0
6,"GBR","Glasgow",1984,NA,NA,41703.9069767442,0,0,0,0,0
6,"GBR","Glasgow",1985,NA,NA,41897.1428571429,0,0,0,0,0
6,"GBR","Glasgow",1986,NA,26,38348.4444444444,0,0,0,0,0
6,"GBR","Glasgow",1987,NA,14,43497.0666666667,0,0,0,0,0
6,"GBR","Glasgow",1988,NA,37,45870.0714285714,0,0,0,0,0
6,"GBR","Glasgow",1989,NA,34,53280,0,0,0,0,0
6,"GBR","Glasgow",1990,1134,56,NA,0,0,0,0,0
6,"GBR","Glasgow",1991,1168,49,NA,0,0,0,0,0
6,"GBR","Glasgow",1992,1184,67,NA,0,0,0,0,0
6,"GBR","Glasgow",1993,986,76,NA,0,0,0,0,0
6,"GBR","Glasgow",1994,870,23,NA,0,0,0,0,0
6,"GBR","Glasgow",1995,938,51,NA,0,0,0,0,0
6,"GBR","Glasgow",1996,980,30,NA,0,0,0,0,0
