"country_iso3","year","registrations"
"BGR",2011,129
"BHR",2011,4
"BHS",2011,0
"BIH",2011,67
"BLR",2011,94
"BLZ",2011,0
"BMU",2011,1
"BOL",2011,25
"BRA",2011,1142
"BRB",2011,0
"BRN",2011,0
"BTN",2011,6
"BWA",2011,4
"CAF",2011,0
"CAN",2011,298
"CHE",2011,559
"CHL",2011,156
"CHN",2011,1216
"CIV",2011,8
"CMR",2011,59
"COD",2011,NA
"COG",2011,NA
"COL",2011,249
"COM",2011,0
"CONGO",2011,0
"CPV",2011,0
"CRI",2011,54
"CSHH",2011,NA
"CSXX",2011,NA
"CUB",2011,26
"CYP",2011,101
"CZE",2011,180
"DDDE",2011,NA
"DEU",2011,420
"DJI",2011,3
"DMA",2011,0
"DNK",2011,221
"DOM",2011,22
"DZA",2011,44
"ECU",2011,57
"EGY",2011,282
"ERI",2011,3
"ESP",2011,2204
"EST",2011,30
"ETH",2011,32
"FIN",2011,121
"FJI",2011,0
"FRA",2011,1399
"GAB",2011,7
"GBR",2011,798
"GEO",2011,43
"GHA",2011,58
"GIN",2011,5
"GMB",2011,4
"GNB",2011,0
"GNQ",2011,1
"GRC",2011,615
"GRD",2011,0
"GTM",2011,26
"GUAYA",2011,5
"GUM",2011,0
"COMIS",2011,NA
"HKG",2011,32
"HND",2011,10
"HRV",2011,159
"HTI",2011,2
"HUN",2011,236
"IDN",2011,274
"IND",2011,530
"IRL",2011,147
"IRN",2011,242
"IRQ",2011,152
"ISL",2011,24
"ISPAL",2011,NA
"ISR",2011,128
"ITA",2011,2067
"JAM",2011,12
"JOR",2011,54
"JPN",2011,1230
"KAZ",2011,98
"KEN",2011,103
"KGZ",2011,18
"KHM",2011,1
"KNA",2011,0
"KOR",2011,531
"KWT",2011,51
"LAO",2011,8
"LBN",2011,53
"LBR",2011,1
"LBY",2011,1121
"LCA",2011,0
"LIE",2011,1
"LKA",2011,27
"LSO",2011,2
"LTU",2011,68
"LUX",2011,8
"LVA",2011,60
"MAC",2011,0
"MAR",2011,68
"MCO",2011,4
"MDA",2011,33
"MDG",2011,25
"MDV",2011,1
"MEX",2011,496
"MKD",2011,48
"MLI",2011,12
"MLT",2011,14
"MMR",2011,10
"MNE",2011,18
"MNG",2011,20
"MOZ",2011,14
"MRT",2011,1
"MSR",2011,1
"MTQ",2011,0
"MUS",2011,9
"MWI",2011,6
"MYS",2011,33
"NAM",2011,8
"NER",2011,0
"NGA",2011,67
"NIC",2011,9
"NLD",2011,277
"NONAT",2011,12
"NOR",2011,259
"NPL",2011,27
"NZL",2011,56
"OMN",2011,46
"PAK",2011,106
"PAN",2011,33
"PER",2011,84
"PHL",2011,53
"PNG",2011,2
"POL",2011,508
"PRI",2011,0
"PRK",2011,0
"PRT",2011,133
"PRY",2011,19
"PSE",2011,48
"QAT",2011,69
"ROU",2011,362
"RUABU",2011,NA
"RUS",2011,1509
"RWA",2011,0
"SAU",2011,1171
"SDN",2011,17
"SEN",2011,18
"SGP",2011,65
"SLB",2011,0
"SLE",2011,0
"SLV",2011,18
"SMR",2011,17
"SOM",2011,2
"SRB",2011,208
"SSD",2011,0
"SUHH",2011,NA
"SVK",2011,105
"SVN",2011,52
"SWE",2011,170
"SWZ",2011,0
"SYC",2011,1
"SYR",2011,208
"TCA",2011,0
"TCD",2011,0
"TGO",2011,13
"THA",2011,173
"TJK",2011,16
"TKM",2011,11
"TON",2011,2
"TTO",2011,0
"TUN",2011,43
"TUR",2011,997
"TWN",2011,275
"TZA",2011,52
"UGA",2011,33
"UKR",2011,406
"URY",2011,15
"USA",2011,2166
"UZB",2011,88
"VAT",2011,0
"VCT",2011,0
"VEN",2011,187
"VGB",2011,0
"VNM",2011,68
"WSM",2011,2
"YDYE",2011,NA
"YEM",2011,19
"YUCS",2011,NA
"ZAF",2011,77
"ZMB",2011,7
"ZWE",2011,9
"AFG",2012,78
"AGO",2012,13
"ALB",2012,61
"AND",2012,1
"ANHH",2012,NA
"ARE",2012,110
"ARG",2012,146
"ARM",2012,46
"ATG",2012,0
"AUS",2012,445
"AUT",2012,12
"AZE",2012,43
"BDI",2012,5
"BEL",2012,155
"BEN",2012,15
"BFA",2012,18
"BGD",2012,31
"BGR",2012,162
"BHR",2012,21
"BHS",2012,0
"BIH",2012,64
"BLR",2012,87
"BLZ",2012,0
"BMU",2012,1
"BOL",2012,44
"BRA",2012,1226
"BRB",2012,0
"BRN",2012,0
"BTN",2012,2
"BWA",2012,0
"CAF",2012,0
"CAN",2012,345
"CHE",2012,655
"CHL",2012,138
"CHN",2012,1278
"CIV",2012,26
"CMR",2012,52
"COD",2012,NA
"COG",2012,NA
"COL",2012,311
"COM",2012,0
"CONGO",2012,4
"CPV",2012,0
"CRI",2012,43
"CSHH",2012,NA
"CSXX",2012,NA
"CUB",2012,28
"CYP",2012,116
"CZE",2012,160
"DDDE",2012,NA
"DEU",2012,465
"DJI",2012,1
"DMA",2012,2
"DNK",2012,178
"DOM",2012,21
"DZA",2012,36
"ECU",2012,50
"EGY",2012,402
"ERI",2012,7
"ESP",2012,2501
"EST",2012,34
"ETH",2012,43
"FIN",2012,114
"FJI",2012,0
"FRA",2012,1514
"GAB",2012,3
"GBR",2012,896
"GEO",2012,54
"GHA",2012,100
"GIN",2012,4
"GMB",2012,7
"GNB",2012,0
"GNQ",2012,0
"GRC",2012,656
"GRD",2012,0
"GTM",2012,25
"GUAYA",2012,1
"GUM",2012,0
"COMIS",2012,NA
"HKG",2012,44
"HND",2012,9
"HRV",2012,151
"HTI",2012,1
"HUN",2012,275
"IDN",2012,272
"IND",2012,626
"IRL",2012,131
"IRN",2012,293
"IRQ",2012,219
"ISL",2012,24
"ISPAL",2012,NA
"ISR",2012,139
"ITA",2012,2422
"JAM",2012,4
"JOR",2012,99
"JPN",2012,1368
"KAZ",2012,118
"KEN",2012,119
"KGZ",2012,31
"KHM",2012,33
"KNA",2012,0
"KOR",2012,524
"KWT",2012,21
"LAO",2012,2
"LBN",2012,38
"LBR",2012,0
"LBY",2012,370
"LCA",2012,0
"LIE",2012,0
"LKA",2012,32
"LSO",2012,2
"LTU",2012,78
"LUX",2012,7
"LVA",2012,102
"MAC",2012,0
"MAR",2012,65
"MCO",2012,6
"MDA",2012,45
"MDG",2012,13
"MDV",2012,1
"MEX",2012,513
"MKD",2012,44
"MLI",2012,13
"MLT",2012,10
"MMR",2012,31
"MNE",2012,11
"MNG",2012,22
"MOZ",2012,9
"MRT",2012,3
"MSR",2012,1
"MTQ",2012,0
"MUS",2012,20
"MWI",2012,8
"MYS",2012,69
"NAM",2012,13
"NER",2012,0
"NGA",2012,63
"NIC",2012,9
"NLD",2012,280
"NONAT",2012,32
"NOR",2012,242
"NPL",2012,19
"NZL",2012,57
"OMN",2012,53
"PAK",2012,76
"PAN",2012,21
"PER",2012,99
"PHL",2012,86
"PNG",2012,0
"POL",2012,618
"PRI",2012,0
"PRK",2012,0
"PRT",2012,232
"PRY",2012,22
"PSE",2012,77
"QAT",2012,73
"ROU",2012,416
"RUABU",2012,NA
"RUS",2012,1807
"RWA",2012,7
"SAU",2012,1394
"SDN",2012,40
"SEN",2012,13
"SGP",2012,50
"SLB",2012,0
"SLE",2012,12
"SLV",2012,15
"SMR",2012,0
"SOM",2012,1
"SRB",2012,243
"SSD",2012,0
"SUHH",2012,NA
"SVK",2012,81
"SVN",2012,45
"SWE",2012,203
"SWZ",2012,0
"SYC",2012,3
"SYR",2012,142
"TCA",2012,0
"TCD",2012,0
"TGO",2012,16
"THA",2012,436
"TJK",2012,18
"TKM",2012,9
"TON",2012,6
"TTO",2012,0
"TUN",2012,175
"TUR",2012,902
"TWN",2012,249
"TZA",2012,57
"UGA",2012,41
"UKR",2012,403
"URY",2012,9
"USA",2012,2417
"UZB",2012,110
"VAT",2012,0
"VCT",2012,0
"VEN",2012,173
"VGB",2012,0
"VNM",2012,143
"WSM",2012,3
"YDYE",2012,NA
"YEM",2012,20
"YUCS",2012,NA
"ZAF",2012,81
"ZMB",2012,18
"ZWE",2012,13
"AFG",2013,46
"AGO",2013,6
"ALB",2013,60
"AND",2013,1
"ANHH",2013,NA
"ARE",2013,91
"ARG",2013,170
"ARM",2013,51
"ATG",2013,0
"AUS",2013,319
"AUT",2013,9
"AZE",2013,63
"BDI",2013,6
"BEL",2013,137
"BEN",2013,25
"BFA",2013,14
"BGD",2013,43
"BGR",2013,152
"BHR",2013,27
"BHS",2013,0
"BIH",2013,92
"BLR",2013,146
"BLZ",2013,0
"BMU",2013,0
"BOL",2013,39
"BRA",2013,1369
"BRB",2013,3
"BRN",2013,0
"BTN",2013,1
"BWA",2013,0
"CAF",2013,0
"CAN",2013,420
"CHE",2013,701
"CHL",2013,87
"CHN",2013,1293
"CIV",2013,23
"CMR",2013,55
"COD",2013,NA
"COG",2013,NA
"COL",2013,416
"COM",2013,1
"CONGO",2013,5
"CPV",2013,3
"CRI",2013,52
"CSHH",2013,NA
"CSXX",2013,NA
"CUB",2013,29
"CYP",2013,85
"CZE",2013,174
"DDDE",2013,NA
"DEU",2013,577
"DJI",2013,0
"DMA",2013,0
"DNK",2013,193
"DOM",2013,14
"DZA",2013,36
"ECU",2013,66
"EGY",2013,382
"ERI",2013,8
"ESP",2013,2524
"EST",2013,42
"ETH",2013,19
"FIN",2013,104
"FJI",2013,0
"FRA",2013,1544
"GAB",2013,7
"GBR",2013,952
"GEO",2013,45
"GHA",2013,79
"GIN",2013,4
"GMB",2013,5
"GNB",2013,1
"GNQ",2013,0
"GRC",2013,602
"GRD",2013,0
"GTM",2013,15
"GUAYA",2013,1
"GUM",2013,0
"COMIS",2013,NA
"HKG",2013,68
"HND",2013,21
"HRV",2013,152
"HTI",2013,1
"HUN",2013,263
"IDN",2013,312
"IND",2013,600
"IRL",2013,131
"IRN",2013,255
"IRQ",2013,131
"ISL",2013,15
"ISPAL",2013,NA
"ISR",2013,154
"ITA",2013,2358
"JAM",2013,5
"JOR",2013,61
"JPN",2013,1445
"KAZ",2013,118
"KEN",2013,103
"KGZ",2013,13
"KHM",2013,13
"KNA",2013,0
"KOR",2013,446
"KWT",2013,49
"LAO",2013,6
"LBN",2013,40
"LBR",2013,0
"LBY",2013,1211
"LCA",2013,0
"LIE",2013,0
"LKA",2013,20
"LSO",2013,0
"LTU",2013,76
"LUX",2013,12
"LVA",2013,62
"MAC",2013,0
"MAR",2013,67
"MCO",2013,2
"MDA",2013,31
"MDG",2013,17
"MDV",2013,0
"MEX",2013,691
"MKD",2013,58
"MLI",2013,11
"MLT",2013,21
"MMR",2013,15
"MNE",2013,10
"MNG",2013,49
"MOZ",2013,11
"MRT",2013,0
"MSR",2013,10
"MTQ",2013,0
"MUS",2013,22
"MWI",2013,3
"MYS",2013,52
"NAM",2013,11
"NER",2013,3
"NGA",2013,64
"NIC",2013,7
"NLD",2013,250
"NONAT",2013,121
"NOR",2013,275
"NPL",2013,25
"NZL",2013,61
"OMN",2013,44
"PAK",2013,105
"PAN",2013,28
"PER",2013,99
"PHL",2013,70
"PNG",2013,0
"POL",2013,633
"PRI",2013,0
"PRK",2013,0
"PRT",2013,325
"PRY",2013,17
"PSE",2013,59
"QAT",2013,33
"ROU",2013,440
"RUABU",2013,NA
"RUS",2013,2075
"RWA",2013,12
"SAU",2013,1574
"SDN",2013,21
"SEN",2013,7
"SGP",2013,75
"SLB",2013,0
"SLE",2013,6
"SLV",2013,27
"SMR",2013,0
"SOM",2013,0
"SRB",2013,234
"SSD",2013,0
"SUHH",2013,NA
"SVK",2013,104
"SVN",2013,61
"SWE",2013,187
"SWZ",2013,0
"SYC",2013,1
"SYR",2013,219
"TCA",2013,1
"TCD",2013,6
"TGO",2013,15
"THA",2013,830
"TJK",2013,24
"TKM",2013,9
"TON",2013,2
"TTO",2013,0
"TUN",2013,282
"TUR",2013,893
"TWN",2013,246
"TZA",2013,81
"UGA",2013,25
"UKR",2013,475
"URY",2013,15
"USA",2013,2201
"UZB",2013,111
"VAT",2013,0
"VCT",2013,0
"VEN",2013,196
"VGB",2013,0
"VNM",2013,97
"WSM",2013,0
"YDYE",2013,NA
"YEM",2013,40
"YUCS",2013,NA
"ZAF",2013,100
"ZMB",2013,7
"ZWE",2013,15
"AFG",2014,50
"AGO",2014,4
"ALB",2014,62
"AND",2014,2
"ANHH",2014,NA
"ARE",2014,114
"ARG",2014,182
"ARM",2014,35
"ATG",2014,0
"AUS",2014,306
"AUT",2014,16
"AZE",2014,64
"BDI",2014,4
"BEL",2014,167
"BEN",2014,33
"BFA",2014,10
"BGD",2014,31
"BGR",2014,193
"BHR",2014,16
"BHS",2014,0
"BIH",2014,68
"BLR",2014,150
"BLZ",2014,1
"BMU",2014,0
"BOL",2014,38
"BRA",2014,1182
"BRB",2014,5
"BRN",2014,1
"BTN",2014,0
"BWA",2014,6
"CAF",2014,3
"CAN",2014,359
"CHE",2014,722
"CHL",2014,121
"CHN",2014,1319
"CIV",2014,24
"CMR",2014,58
"COD",2014,NA
"COG",2014,NA
"COL",2014,246
"COM",2014,0
"CONGO",2014,7
"CPV",2014,2
"CRI",2014,35
"CSHH",2014,NA
"CSXX",2014,NA
"CUB",2014,15
"CYP",2014,88
"CZE",2014,173
"DDDE",2014,NA
"DEU",2014,500
"DJI",2014,1
"DMA",2014,1
"DNK",2014,180
"DOM",2014,4
"DZA",2014,57
"ECU",2014,62
"EGY",2014,374
"ERI",2014,3
"ESP",2014,2359
"EST",2014,26
"ETH",2014,28
"FIN",2014,81
"FJI",2014,0
"FRA",2014,1569
"GAB",2014,7
"GBR",2014,886
"GEO",2014,59
"GHA",2014,103
"GIN",2014,9
"GMB",2014,0
"GNB",2014,0
"GNQ",2014,0
"GRC",2014,503
"GRD",2014,0
"GTM",2014,19
"GUAYA",2014,0
"GUM",2014,0
"COMIS",2014,NA
"HKG",2014,58
"HND",2014,11
"HRV",2014,196
"HTI",2014,1
"HUN",2014,262
"IDN",2014,263
"IND",2014,756
"IRL",2014,135
"IRN",2014,336
"IRQ",2014,212
"ISL",2014,19
"ISPAL",2014,NA
"ISR",2014,144
"ITA",2014,2554
"JAM",2014,4
"JOR",2014,53
"JPN",2014,1161
"KAZ",2014,138
"KEN",2014,78
"KGZ",2014,25
"KHM",2014,7
"KNA",2014,0
"KOR",2014,543
"KWT",2014,56
"LAO",2014,1
"LBN",2014,70
"LBR",2014,0
"LBY",2014,1318
"LCA",2014,0
"LIE",2014,0
"LKA",2014,25
"LSO",2014,0
"LTU",2014,68
"LUX",2014,12
"LVA",2014,54
"MAC",2014,0
"MAR",2014,84
"MCO",2014,6
"MDA",2014,36
"MDG",2014,22
"MDV",2014,0
"MEX",2014,608
"MKD",2014,60
"MLI",2014,8
"MLT",2014,9
"MMR",2014,29
"MNE",2014,25
"MNG",2014,41
"MOZ",2014,10
"MRT",2014,4
"MSR",2014,0
"MTQ",2014,0
"MUS",2014,10
"MWI",2014,5
"MYS",2014,115
"NAM",2014,16
"NER",2014,9
"NGA",2014,84
"NIC",2014,3
"NLD",2014,268
"NONAT",2014,307
"NOR",2014,175
"NPL",2014,30
"NZL",2014,63
"OMN",2014,15
"PAK",2014,251
"PAN",2014,26
"PER",2014,102
"PHL",2014,97
"PNG",2014,0
"POL",2014,661
"PRI",2014,0
"PRK",2014,0
"PRT",2014,287
"PRY",2014,28
"PSE",2014,74
"QAT",2014,19
"ROU",2014,409
"RUABU",2014,NA
"RUS",2014,2028
"RWA",2014,7
"SAU",2014,1509
"SDN",2014,34
"SEN",2014,21
"SGP",2014,84
"SLB",2014,0
"SLE",2014,6
"SLV",2014,29
"SMR",2014,0
"SOM",2014,0
"SRB",2014,155
"SSD",2014,5
"SUHH",2014,NA
"SVK",2014,89
"SVN",2014,52
"SWE",2014,173
"SWZ",2014,0
"SYC",2014,6
"SYR",2014,246
"TCA",2014,0
"TCD",2014,13
"TGO",2014,19
"THA",2014,266
"TJK",2014,37
"TKM",2014,20
"TON",2014,3
"TTO",2014,0
"TUN",2014,106
"TUR",2014,931
"TWN",2014,325
"TZA",2014,61
"UGA",2014,24
"UKR",2014,528
"URY",2014,27
"USA",2014,2000
"UZB",2014,43
"VAT",2014,0
"VCT",2014,0
"VEN",2014,233
"VGB",2014,0
"VNM",2014,129
"WSM",2014,0
"YDYE",2014,NA
"YEM",2014,53
"YUCS",2014,NA
"ZAF",2014,76
"ZMB",2014,6
"ZWE",2014,20
